Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Computer programming,Programming languages,Primary language,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
66386f2dc94da01df01115ea,65ddec7f3b7ecc45527206bb,RETURNED,Not Applicable,2024-05-06T05:52:08.622000Z,,,2024-05-14T17:08:59.630509Z,,,15,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
663871773d22c1650cb2bc42,60d59686a148c19ff53b231a,RETURNED,Not Applicable,2024-05-06T05:58:15.244000Z,,,2024-05-14T17:08:59.632282Z,,,386,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
663871f1bea0d8e17e721ed2,65c23d79b0b11a59a9df6e92,RETURNED,Not Applicable,2024-05-06T06:00:24.106000Z,,,2024-05-14T17:08:59.634335Z,,,26,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
663871f221daf6dc8a63792a,5fc8aaa41a1f842422484db2,RETURNED,Not Applicable,2024-05-06T06:11:00.094000Z,,,2024-05-14T17:08:59.647167Z,,,521,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6638728b21445bc2dff65c27,616533f711cdc38996521699,RETURNED,Not Applicable,2024-05-06T06:03:47.382000Z,,,2024-05-14T17:08:59.644299Z,,,358,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6638729a6370521dc2f17187,66371cd43602fb834f6e7b1b,RETURNED,Not Applicable,2024-05-06T06:03:22.997000Z,,,2024-05-14T17:08:59.664518Z,,,1,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
663872df3cfd0315754fb4d8,61656a7e58d53cbb92ade865,RETURNED,Not Applicable,2024-05-06T06:05:38.269000Z,,,2024-05-14T17:08:59.657066Z,,,612,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6638730d73b3b5300aac5109,615a14687d8069031a680e9b,APPROVED,Not Applicable,2024-05-06T06:05:15.278000Z,2024-05-06T06:20:27.417000Z,2024-05-14T10:03:56.905000Z,2024-05-06T06:20:27.949498Z,913.0,C8MRP57T,497,Yes,"Javascript, HTML, CSS, SQL",English,33,Male,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
663873ab21daf6dc8a63798e,60194761aa17fd000a67e932,REJECTED,Not Applicable,2024-05-06T06:07:54.515000Z,2024-05-06T06:30:50.785000Z,2024-05-14T02:18:13.568000Z,2024-05-14T17:08:59.651484Z,1377.0,C8MRP57T,25,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
663873dfc9232416caa455ec,615b50fddd13935fa8395214,RETURNED,Not Applicable,2024-05-06T06:08:54.369000Z,,,2024-05-14T17:08:59.679533Z,,,15,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
