Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Computer programming,Programming languages,Primary language,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
6644c40e56aebdd17fc44ce5,5c2c8746d8217e00019a1345,APPROVED,Not Applicable,2024-05-15T14:17:55.589000Z,2024-05-15T14:31:10.024000Z,2024-05-16T01:42:32.973000Z,2024-05-15T14:31:10.734032Z,795.0,C8MRP57T,1079,Yes,"HTML, Javascript, PHP, Python, SQL","French, English",48,Male,White,France,France,France,French,No,Full-Time
6644c5b742c349f393cccfdc,5f8739ae0483431242e11d41,APPROVED,Not Applicable,2024-05-15T14:24:55.365000Z,2024-05-15T14:37:33.682000Z,2024-05-16T01:42:33.422000Z,2024-05-15T14:39:27.398590Z,759.0,C8MRP57T,462,Yes,"Java, HTML, Javascript, R, Python, SQL, PHP, Matlab, CSS, C and C++","Portuguese, English",27,Female,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time
6644c608263bba1f40cfc250,614d950731d144ef2a82902f,APPROVED,Not Applicable,2024-05-15T14:32:26.154000Z,2024-05-15T15:03:05.142000Z,2024-05-16T01:42:33.685000Z,2024-05-15T15:04:35.426229Z,1839.0,C8MRP57T,216,Yes,"C#, TypeScript, Java, Javascript",English,24,Female,Black,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking)
6644c63031d16c0057e1981d,611e125063d1a52330225838,APPROVED,Not Applicable,2024-05-15T14:26:56.302000Z,2024-05-15T14:34:27.979000Z,2024-05-16T01:42:34.059000Z,2024-05-15T14:34:28.412841Z,452.0,C8MRP57T,122,Yes,Javascript,English,24,Male,Black,Zimbabwe,South Africa,Zimbabwe,English,No,Full-Time
6644c68c16a9e709abb5bb75,650304bf5cec6751f3c6b4c4,APPROVED,Not Applicable,2024-05-15T14:28:38.657000Z,2024-05-15T14:42:37.217000Z,2024-05-16T01:42:34.330000Z,2024-05-15T14:42:37.753626Z,839.0,C8MRP57T,76,Yes,"Swift, Javascript",English,28,Female,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
6644c6ae2bea44e1e3281faf,6122bbb8be3dd11d70df5fb1,APPROVED,Not Applicable,2024-05-15T14:29:02.144000Z,2024-05-15T14:46:23.784000Z,2024-05-16T01:42:34.612000Z,2024-05-15T14:46:24.730533Z,1042.0,C8MRP57T,248,Yes,"Javascript, Go, C#, Python, TypeScript, HTML, Java, CSS, C and C++, SQL","Hebrew, English",21,Male,White,Israel,Israel,Israel,Hebrew,DATA_EXPIRED,DATA_EXPIRED
6644c7e36b056d9cb57f08c4,5faa3448cb538f3064fd2860,APPROVED,Not Applicable,2024-05-15T14:34:11.688000Z,2024-05-15T15:12:44.339000Z,2024-05-16T01:42:34.886000Z,2024-05-15T15:12:56.165079Z,2313.0,C8MRP57T,676,Yes,"Javascript, HTML, Matlab, Python, CSS, Java, C and C++, C#","English, German, Hebrew",22,Male,White,Ukraine,Israel,Israel,Ukrainian,DATA_EXPIRED,DATA_EXPIRED
6644c8f7454870b7976a312f,5ee3c9a7236bef095fd67d0e,APPROVED,Not Applicable,2024-05-15T14:38:47.212000Z,2024-05-15T14:49:49.271000Z,2024-05-16T01:42:35.150000Z,2024-05-15T14:49:49.991791Z,663.0,C8MRP57T,280,Yes,"HTML, Javascript, CSS","Spanish, English",25,Female,Mixed,Mexico,Mexico,Mexico,Spanish,No,Full-Time
6644c5c364ab529fdd923e3e,65e724a8faa4352879d98a20,RETURNED,Not Applicable,2024-05-15T14:25:35.476000Z,,,,,,19,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6644c5ca7bf4843e8d2e958d,5f972495edd0af0a73ef9f6b,RETURNED,Not Applicable,2024-05-15T14:25:14.641000Z,,,,,,450,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6644c64e04a93ced966ec829,6524026e6d1e18dcdae75f02,RETURNED,Not Applicable,2024-05-15T14:27:32.083000Z,2024-05-15T14:30:14.128000Z,,2024-05-15T14:30:14.914000Z,,NOCODE,70,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6644c6864cc75e624b63983e,613144aa1c9d38ec093aa426,RETURNED,Not Applicable,2024-05-15T14:38:22.425000Z,,,,,,603,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
